id,address,categories,city,country,cuisines,dateAdded,dateUpdated,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.category,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,websites
AVwd7c-KkufWRAb5-e2U,201 S B St,Restaurants,San Mateo,US,"Latin American,Seafood",2017-02-01T21:07:27Z,2017-07-01T14:03:09Z,us/ca/sanmateo/201sbst/-1396253972,37.56626,-122.323082,http://www.citysearch.com/profile/menu/11555689?singlePlatformId=kingfish-restaurant,17.0,17.0,Lunch Entrees,USD,2016-08-20T00:00:00Z,"fried or grilled fresh snapper, soft corn tortillas, guacamole, jalapenos, mango, slaw, and lime crema",Fish Tacos,Kingfish Restaurant,94401,USD,0.0,30.0,CA,"http://www.kingfish.net/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJWrIaJsH1Dho3CYCm_G1_XEDjQeqH2WSbx0S3QDCRR_7sWLpkeh6yxroJ8LgieqdkBWDGq7GrOyQHuWtq7g8CMxtV6inT_0FrbooyXN-qfIs4ISovqVVqc-MpojPr5JYF7vJS6tULUgNNe4m3FQvSHQmjEppqYLUh2YjEqoRBP0ZjFgC5TSR0SblwqG6zvNINGOUMJygY3g4D6amIgOG1rqTgXuy6C1whTp9_-b4Ek3YEOIMpyOY5DXlh9v_16aHvt0BxA0F7ip4IX1c98NcLTySBbMG4HA0W47R0RwEheI-SFqlRT0YcS-w27SJ2cODuFBTINooYKc0tcHOt5V0wlyLlFveN-TmW&placement=listing_profile&cs_user=unknown&cs_session=65383d34b6b264698e689a5b87f0abb665ef9689"
AVwdbi_gIN2L1WUfvvYm,302 S Main St,"Seafood Restaurant,Cocktail Bar,Restaurants,Bistros,Restaurant",Ann Arbor,US,"Restaurants,Seafood, Contemporary American",2015-10-23T03:43:59Z,2017-07-06T04:06:53Z,us/mi/annarbor/302smainst/-1622719577,42.279404,-83.748773,http://www.citysearch.com/profile/menu/615736670?singlePlatformId=the-black-pearl,4.0,4.0,Appetizers,USD,2016-08-20T00:00:00Z,"Tortilla crusted tilapia, cumin, chipotle mayo, spicy cabbage slaw, lime, pico de gallo",Fish Taco,Black Pearl,48104,USD,50.0,55.0,MI,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf40ysd0decpdoms5fRzkyfH0E4UezDt5eZmzmGFzS1HoPSwu4OyCe4MXqd7v7IkpBnOq0THbwws488VPeLuPuS76R8M7jnaAVNBh_wOOntBq9k82ZREGm2lyCIo_KUEf5GC5J90kG8geQo7j9XXQ8jofUFo-UpRYdpUDuqn1ZGD7_tJO1-cL4rs40xsBe4ocwjFy_e4xoUbczWqQZ_60VQ9WmfCoSXDgScITx2KxZkPlMZHBJVg1wZwceaebk974S4gcaDgqg2cv8Va3WsAJEKMXlRAdDupdQQGJQRfGBmZNoBmiFxVSpciHz7WRzvmJi7hSaPiIEpi3hS5m5yiFdDqR9xkE0v_YrgugQixRwptzqozxDpzW7jBs&placement=listing_profile&cs_user=unknown&cs_session=59b9a523c0b3b92cc65749996fa472c9b9c3a4bd,http://www.blackpearlonmain.com/"
AVwdCQHiIN2L1WUfrhzn,1313 NW Marshall St,"Brewery,American Restaurant,Brewery and American Restaurant Pearl",Portland,US,"Contemporary American, Gastro Pub, Vegetarian / Vegan",2016-03-22T03:41:07Z,2017-07-01T14:45:12Z,us/or/portland/1313nwmarshallst/-1955447717,45.53076400000001,-122.684655,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxpTxMILuzdD3PoiVmAsteKYXKbcyKEae4Rs49YSSfcSGJ2kGrNzFkDPwuv4GIHsZqSoMnX3-Qv-jt52w1V_yMxfwVmC5KfWGwfo-LWXWOi1NFsqrMGqD6GhVgZYvZDMM3b_7lvtLLd4DWDOQmJLghlTwJrtdImcb8ejcLxPYLgyjvlQP_1uC29vJj5c8gozKb_TYo97yf6WYZ07rFDPDeR83pg9mk5ioNwIlHrA-cHjWL8sV8Ql2kPVLnCmIA19h2Rd7oWvMbCaDVWN5pYeauABwiJ3WXp12kWHjZ0jHV7O_NE-w8m2-EvTJVcc7H_2Qxtt0DXkmL4byDWdT9dpwtxuBtW_IgzYrouob6Nyvr2kchJEvaAGW35MERQfvm3SyKNlnyo9NDSCuo9Q7zpKm869MzvwNm7rMcQiKWXxOnN9dzUo9nv56HIbQfqL2OsWUGtBJp9FCHZ35qDoBwBSrpzHY19b2mes-Mw&placement=listing_profile.b&cs_user=unknown&cs_session=4ef953daa1eba1c3d9d74466ae1552acff6b3b27,6.0,6.0,Main,USD,2016-08-16T00:00:00Z,"seasoned beef, peppers, onions, cheese, tomatoes, shredded lettuce, crispy tortilla strips, sour cream",Cast Iron Taco Pie,BridgePort Brewery & Brewpub,97209,USD,25.0,40.0,OR,"http://www.bridgeportbrew.com,http://bridgeportbrew.com"
AVwdCrPcIN2L1WUfrmdj,120 W Second St,"Restaurant,hotel",Lexington,US,Southern,2016-04-26T18:56:41Z,2016-08-26T05:25:54Z,us/ky/lexington/120wsecondst/1312145080,38.048675,-84.495202,http://www.yellowpages.com/lexington-ky/mip/distilled-at-gratz-park-504545254/menu,15.0,15.0,Entrees,USD,"2016-04-23T00:00:00Z,2016-08-22T00:00:00Z","Slaw, Cilantro, Avocado, Spicy Yuzu Mayo, Lime",Tempura Fish Taco,Distilled At Gratz Park Inn,40507,USD,0.0,30.0,KY,http://www.distilledatgratzparkinn.com/
AVwdcuizkufWRAb56Bz2,2501 Jackson Ave,Restaurant,Ann Arbor,US,"American, Comfort Food, Barbecue",2015-10-20T03:46:50Z,2016-08-17T15:30:00Z,us/lochalpine/annarbor/2501jacksonave/307330066,42.280041,-83.780987,http://www.yellowpages.com/ann-arbor-mi/mip/zingermans-roadhouse-4849983/menu,11.0,11.0,Weekly Blue Plate Breakfast Specials,USD,2016-08-16T00:00:00Z,"A flour tortilla with pulled pork, scrambled eggs and Ig Vella soft jack cheese, topped with salsa ranchero. Includes a complimentary cup of Roadhouse Joe.",Friday Blue Plate - Smothered Burrito,Zingerman's Roadhouse,48103,USD,31.0,50.0,Loch Alpine,http://www.zingermansroadhouse.com/
AVwdd2F0ByjofQCxpZxK,1344 Park St,Restaurants,Paso Robles,US,French,2015-10-21T17:44:58Z,2016-09-08T01:55:15Z,us/heritagernch/pasorobles/1344parkst/269879537,35.628637,-120.690073,http://www.citysearch.com/profile/menu/44509110?singlePlatformId=panolivo,11.25,11.25,Quiches And Breakfast Sandwiches,USD,2016-08-06T00:00:00Z,"French ham, cheddar cheese",Ham and Cheese Burrito,Panolivo Family Bistro,93446,USD,50.0,55.0,Heritage Rnch,http://www.panolivo.com/
AVwdd2F0ByjofQCxpZxK,1344 Park St,Restaurants,Paso Robles,US,French,2015-10-21T17:44:58Z,2016-09-08T01:55:15Z,us/heritagernch/pasorobles/1344parkst/269879537,35.628637,-120.690073,http://www.citysearch.com/profile/menu/44509110?singlePlatformId=panolivo,10.95,10.95,Quiches And Breakfast Sandwiches,USD,2016-08-06T00:00:00Z,"avocado, cheddar cheese",Vegetarian Burrito,Panolivo Family Bistro,93446,USD,50.0,55.0,Heritage Rnch,http://www.panolivo.com/
AVwdd2F0ByjofQCxpZxK,1344 Park St,Restaurants,Paso Robles,US,French,2015-10-21T17:44:58Z,2016-09-08T01:55:15Z,us/heritagernch/pasorobles/1344parkst/269879537,35.628637,-120.690073,http://www.citysearch.com/profile/menu/44509110?singlePlatformId=panolivo,9.95,9.95,Quiches And Breakfast Sandwiches,USD,2016-08-06T00:00:00Z,"Hash browns, onion, Mexican chorizo",Chorizo Burrito,Panolivo Family Bistro,93446,USD,50.0,55.0,Heritage Rnch,http://www.panolivo.com/
AVwddCWk_7pvs4fz6EGW,12851 Riverside Dr,"restaurant,Restaurants,Barbecue Restaurants",Valley Village,US,"American,Health Food,Contemporary American, Vegetarian / Vegan",2016-06-18T02:08:11Z,2016-09-08T04:29:13Z,us/shermanvillage/valleyvillage/12851riversidedr/-1270130913,34.157711,-118.412735,http://www.citysearch.com/profile/menu/45724900?singlePlatformId=hugos-15,13.25,13.25,Breakfast,USD,"2016-08-22T00:00:00Z,2016-07-26T00:00:00Z","eggs scrambled with sauteed tomatoes, peppers, onions and cilantro. wrapped in a whole wheat tortilla. topped with slightly spicy roasted tomato chipotle sauce and melted mozzarella cheese or Parmela cashew cheese. garnished with guacamole. served with breakfast potatoes, turmeric rice, or fresh fruit. can be vegan.",El Desyuno Burrito De La Casa,Hugo's Studio City,91607,USD,0.0,30.0,Sherman Village,"http://hugosrestaurant.com/,http://www.hugosrestaurant.com/"
AVwdEm3l_7pvs4fz1-DY,10201 Jollyville Rd,"Mexican Restaurant,Restaurant",Austin,US,Mexican,2016-01-03T19:41:29Z,2017-07-06T03:29:48Z,us/tx/austin/10201jollyvillerd/835854449,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,3.5,3.5,Main,USD,2016-08-22T00:00:00Z,"Potato, venison chorizo, ham or salsa fresca",Breakfast Egg Taco,Manuel's,78759,USD,25.0,40.0,TX,http://www.manuels.com
AVwdh87I_7pvs4fz6zK1,5662 La Jolla Blvd,"Restaurants,Bars Clubs,Bars Pubs,Restaurant,Bars & Clubs,Bars & Pubs",La Jolla,US,"New American,Californian,Contemporary American, Comfort Food",2016-04-26T21:32:07Z,2017-07-01T14:17:49Z,us/ca/lajolla/5662lajollablvd/-1759459020,32.815082000000004,-117.270376,http://www.citysearch.com/profile/menu/41959635?singlePlatformId=beaumonts,15.0,15.0,Dinner Plates,USD,2016-08-22T00:00:00Z,"Cuban Mojo, Pickled Red Onion, Avocado, Purple Cabbage, White Beans, Cilantro Rice",Grilled Fish Tacos (3),Beaumont's,92037,USD,0.0,30.0,CA,http://www.beaumontseatery.com/
AVwdh87I_7pvs4fz6zK1,5662 La Jolla Blvd,"Restaurants,Bars Clubs,Bars Pubs,Restaurant,Bars & Clubs,Bars & Pubs",La Jolla,US,"New American,Californian,Contemporary American, Comfort Food",2016-04-26T21:32:07Z,2017-07-01T14:17:49Z,us/ca/lajolla/5662lajollablvd/-1759459020,32.815082000000004,-117.270376,http://www.citysearch.com/profile/menu/41959635?singlePlatformId=beaumonts,12.0,12.0,Share Plates,USD,2016-08-22T00:00:00Z,"Duck, Napa Cabbage Slaw, Avocado, Queso",Korean Street Tacos,Beaumont's,92037,USD,0.0,30.0,CA,http://www.beaumontseatery.com/
AVwdh87I_7pvs4fz6zK1,5662 La Jolla Blvd,"Restaurants,Bars Clubs,Bars Pubs,Restaurant,Bars & Clubs,Bars & Pubs",La Jolla,US,"New American,Californian,Contemporary American, Comfort Food",2016-04-26T21:32:07Z,2017-07-01T14:17:49Z,us/ca/lajolla/5662lajollablvd/-1759459020,32.815082000000004,-117.270376,http://www.citysearch.com/profile/menu/41959635?singlePlatformId=beaumonts,10.5,10.5,Something Spicy,USD,2016-08-22T00:00:00Z,"3 Scrambled Eggs, Cheddar Cheese, Potatoes, Bacon, Guacamole, Crema",Grande Breakfast Burrito,Beaumont's,92037,USD,0.0,30.0,CA,http://www.beaumontseatery.com/
AVwdHSm6_7pvs4fz2Zlo,1710 W Campbell Ave,"American Restaurant,Restaurants,Nightclubs",Campbell,US,New American,2016-03-30T04:08:00Z,2017-07-06T19:53:45Z,us/ca/campbell/1710wcampbellave/-1367662508,37.285945,-121.980153,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxpTxMILuzdD3PoiVmAsteKYXKbcyKEae4Rs49YSSfcSGmPU4HlcnZEon8NXShGbmaqJSNO_DLkTMAUOIrUAbqAG1C38KjTkjFrF3SYrspswpXJcBIscIFJayoI4oFp7jlo7WnFmpOIHsOAr2dutKecuwx48O0PuOCeaBYACohlRyuTOQ6sHYJF-28xt6-8O2cPYL7QoMZ57ncSY9-ecAVnmyX2IP4IhqWotz564u5nuG7EtuI5E_zAvjTPKQpZP-dutQGnwtgIGKpHP-ONEZymM6t4PmgIKPvLan8_UdBVjOCM4gWJw4--oaveZYkgO3mFpgl3A0DKFDYcFhCpYL5IqitLghvZO9IOjMVwVuYaTxXVZMoBmFj1SFhhfcaIBIpKjMeCkwh4nk0JOdMdZFfGalMGM7eptknatQL3fVZxONWRnJRqS_EWcJ3a60c1Jga8M7HnZVqgFd&placement=listing_profile.b&cs_user=unknown&cs_session=81a73850f9d30fba87dbf5816477a5ad0b1f6211,14.95,14.95,Main,USD,2016-08-20T00:00:00Z,"scrambled eggs with ham, bell peppers and salsa fresca",Breakfast Burrito,Capers,95008,USD,0.0,30.0,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtta5XsdiyvBJFWxymaKCOw9C3kapEw1f8HkEwN-89p6b1XisLnE0wzBJZSKR9enxOyoqcqulyXhOoeelsXfub7M88DvhjzDk-APYQJ9WNWBnfXR5Y3DXRjMrMIibKeuKqPuCIglW3ABEDIKSiuCpnAPH5zJ7hPfZ42uTJikiDuISpRSc4fyBsQOQk52QM4FVj64QHyiFWI72fettBI0DYC3nsadmQtpID86TIcWY9wSkgp-Fym9ccO5HtQqPWSFMht3AGHAQdL4VLZ1mD69NkbY16NpDW4LmNhGo4bqSf36T5DHTGLSowI7eoEyKKzlYdncKRyszsMN4aFAWbuA7B-9cTiwbGuHmrvDRr1qmMWs6FHTbma2H-TjbXd6mWMyNGXP0-ZRKK3YFcg2nsL4zNoz3MS1FxIdbq1_0kEHEFEFYEn8xYbIMyvzysM5vjKtWdYjhKKVVamFG-mvVGJoZoF0cOxQOpxYspX&placement=listing_profile.b&cs_user=unknown&cs_session=81a73850f9d30fba87dbf5816477a5ad0b1f6211
AVwdj0gW_7pvs4fz7Fhf,316 Cambridge St,"American Restaurant,Cocktail Bar",Boston,US,Traditional American,2016-06-04T23:56:57Z,2017-06-29T14:13:40Z,us/ma/boston/316cambridgest/1327864808,42.361016,-71.068939,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zgsS2m2hZdDS84k0ZXGgeDivxRsG1Ryf8A_0AFMnHcIy6lAQ_k-76tSP94jYX5k5VCNSzAsPTH74Zmtiuoh98kzn994GJ2W4EfZ1wDjna1wd12HfwmD8Q4Fjaqo7sjK9P36emlk8qxDK0JTQ-PgVlLhEqdYdm5FZm6OJmjmPsnpbHXTdC0t1tCA9BQdKrf0TdlUgVYQdhC3GV-p2Z4Tz3KoV3U5lRAmUpLqyCXvsMic7ELA2mu5Ia_6NyZ0Ue0afcnXhi0y0HOZJWu7JfbSlLF_P2v258ucAide8qz0LmGXkkxqz7y4FOltOXkKsWIZ5vYByN-pnUT2c-CT1_I3muq_nVnm0CuqwFw-xHAbcoBpRjK4dNqgOZFOiDmD9cpxRjtiXxkeyEbEZ0l1XWYwodQ0Hz3F8uE_8Lron5I0ab8OUmrbE5F7Sq5995h7DqyLTAxuviOWKGxNG3NyW6FycurrnaiLamEMbcSFRVH0QU4vi&placement=listing_profile&cs_user=unknown&cs_session=64bee763cd69c4d2e008e450352f08429bce6255,16.0,16.0,Entrees,USD,2016-08-20T00:00:00Z,"Haddock, red cabbage slaw, avocado, corn and black bean salsa",Fish Tacos,Harvard Gardens,2114,USD,25.0,40.0,MA,http://www.harvardgardens.com
AVwdj0gW_7pvs4fz7Fhf,316 Cambridge St,"American Restaurant,Cocktail Bar",Boston,US,Traditional American,2016-06-04T23:56:57Z,2017-06-29T14:13:40Z,us/ma/boston/316cambridgest/1327864808,42.361016,-71.068939,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zgsS2m2hZdDS84k0ZXGgeDivxRsG1Ryf8A_0AFMnHcIy6lAQ_k-76tSP94jYX5k5VCNSzAsPTH74Zmtiuoh98kzn994GJ2W4EfZ1wDjna1wd12HfwmD8Q4Fjaqo7sjK9P36emlk8qxDK0JTQ-PgVlLhEqdYdm5FZm6OJmjmPsnpbHXTdC0t1tCA9BQdKrf0TdlUgVYQdhC3GV-p2Z4Tz3KoV3U5lRAmUpLqyCXvsMic7ELA2mu5Ia_6NyZ0Ue0afcnXhi0y0HOZJWu7JfbSlLF_P2v258ucAide8qz0LmGXkkxqz7y4FOltOXkKsWIZ5vYByN-pnUT2c-CT1_I3muq_nVnm0CuqwFw-xHAbcoBpRjK4dNqgOZFOiDmD9cpxRjtiXxkeyEbEZ0l1XWYwodQ0Hz3F8uE_8Lron5I0ab8OUmrbE5F7Sq5995h7DqyLTAxuviOWKGxNG3NyW6FycurrnaiLamEMbcSFRVH0QU4vi&placement=listing_profile&cs_user=unknown&cs_session=64bee763cd69c4d2e008e450352f08429bce6255,12.0,12.0,Brunch,USD,2016-04-24T00:00:00Z,"eggs, Andouille sausage, black bean spread, caramelized onions, Cabot cheddar, avocado, ranchero sauce, brunch potatoes",Breakfast Burrito,Harvard Gardens,2114,USD,25.0,40.0,MA,http://www.harvardgardens.com
AVwdNfUPkufWRAb53eTy,569 Hudson St,"Holiday Events,Thanksgiving Dinners,Barbecue Restaurants,Restaurants,New American Restaurant,St. Patrick's Day Events,Neighborhood Bars,Wine Bars,Memorial Day Events,Restaurant",New York,US,"Traditional American,American, Comfort Food, Fusion / Eclectic",2016-08-03T19:32:05Z,2017-04-15T18:02:05Z,us/nyc/newyork/569hudsonst/2091877560,40.73592,-74.006232,http://www.citysearch.com/profile/menu/7117426?singlePlatformId=philip-marie,17.95,17.95,From The Sea,USD,2016-08-22T00:00:00Z,"Market Fresh Fish, Mango Caribbean Slaw, Char-grilled Tomato Chutney",Baja Fish Taco,Philip Marie,10014,USD,25.0,40.0,Nyc,http://www.philipmarie.com
AVwdNfUPkufWRAb53eTy,569 Hudson St,"Holiday Events,Thanksgiving Dinners,Barbecue Restaurants,Restaurants,New American Restaurant,St. Patrick's Day Events,Neighborhood Bars,Wine Bars,Memorial Day Events,Restaurant",New York,US,"Traditional American,American, Comfort Food, Fusion / Eclectic",2016-08-03T19:32:05Z,2017-04-15T18:02:05Z,us/nyc/newyork/569hudsonst/2091877560,40.73592,-74.006232,http://www.citysearch.com/profile/menu/7117426?singlePlatformId=philip-marie,13.95,13.95,Main,USD,2016-08-22T00:00:00Z,"Two Tortillas with Fresh Market Fish, Lettuce, Avocado, Red Onions, Sour Cream, Black Bean Salad, Shoestring Potatoes",Baja Fish Tacos,Philip Marie,10014,USD,25.0,40.0,Nyc,http://www.philipmarie.com
AVwdPnJS_7pvs4fz3zhf,Atlantic Ave & Pacific Ave,"Restaurant,Restaurants",Atlantic City,US,"Steak, Seafood",2016-10-18T03:41:46Z,2016-10-18T03:41:46Z,us/nj/atlanticcity/atlanticavepacificave/1247640994,39.353299,-74.445422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QUubadp1hg5vcbkZ14hTz-FpcKghlWhINlxtYXHkHRO6FibzL37wbFttS2SaPAxxDwuTWg6gR516DTXbPjEkjf_3wFRPPZFlPGFsiwAiEiOhqnpS6n6siHhoWc4JEt6Y36onWttH9z4YTi5UKX1jZez99thqU2U6qIbzZqn_mezeme7O1X7AoC5BM0WuchVOZj2e2vtSGgctPIfzY2dD4qZgHh0ea6HAO9szn4PS0ZBObPZMa1CIDrbk5rtpEPoIdd2Ivi1LXjJCfWW7IfFS8yBZJDY8XI1lrY19nQfxqkUB37HWcinerKkEFuKJS0pL3goba-aSCGVQ-QhmiKSru_dnlecjfzyvIjZeYaUy4ASYNM1V0Ll__GjP8xkDmmm9CpHrWo8eVpSTcaC3VITDo81BXiXG1d2YD5BWJ1LAZ4OYmxVC6dogGmAI-4uS1LEMAA&placement=listing_profile&cs_user=unknown&cs_session=01319fcda8b5c2284efd3d55ca262105ffae1c97,8.0,8.0,Desserts,USD,2016-08-21T00:00:00Z,"caramel sauce, vanilla ice cream",Banana Chocolate Burrito,The Knife & Fork Inn,8401,USD,31.0,50.0,NJ,http://www.knifeandforkinn.com/
AVwdQ62YByjofQCxnRxW,4050 Byway E,"Restaurant,Bistros,Restaurants,Catering",Napa,US,"American, Contemporary French / American,French",2016-04-26T18:22:56Z,2016-10-13T13:28:58Z,us/ca/napa/4050bywaye/1076231687,38.332632,-122.318202,http://www.citysearch.com/profile/menu/32774598?singlePlatformId=fume-bistro--bar,13.0,13.0,Brunch,USD,"2016-04-24T00:00:00Z,2016-08-21T00:00:00Z","scrambled eggs, black beans, jalapeno jack, ranchero sauce, guacamole, mexican rice",Knife Fork Breakfast Burrito,Fume Bistro & Bar,94558,USD,0.0,30.0,CA,"http://www.fumebistro.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dttrwdg5sgZmQjVVBKwcpBBQVjfRS-xhhoG1UtfMBQBfaE9gybdI2qQXdG1uSJ5mOQbW3YEtDJfz4I3TqL11g3T_qVi-AMpTbxZnMNaJB4xsXYqmoKdGuRvtJ65eGiB9Z7DNNTAbTu5CKlDSIIj1ycgyG2hlADxQv1a_YjToFH9hoHlQQ5UIBCNblH0J9R53tMZT5jr8aZABstPD2DR1oIUG8_Cj7QSDS0MVlen9daurdVcekYyE393TccpmAPj8plalT_4I3M5M5iEhL3aM6QpNXuZHNb_Nx3apJ8HBDNKvR_FE0N1Vl3k9nurYqpzWRzXb7yxo9RLoE_AbeKHr4woOLnUk2I0wh4_&placement=listing_profile.b&cs_user=unknown&cs_session=15aaa94b78f0ee0a59907f1fde003938c18b8438"
